relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation	gene_expectation	hpoterm_expectation	features	weights
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_43792.pdf_306_306_36_36_12_12_UNSUP	p53/HP:0100242|Sarcoma	{36}	{12}	{Moreover,",",recent,studies,demonstrate,that,mdm2,is,ampliﬁed,in,several,human,sarcomas,(,Oliner,et,al.,",",1992,),and,that,mdm2,protein,interacts,in,vivo,with,the,product,of,the,tumor,suppressor,gene,",",p53,(,Momand,et,al.,",",1992,),.}	{"Further , each of these protocols has provided evidence suggesting that these are the only three genes residing on the DMs in this cell line .","Our functional analysis of these three genes has provided evidence that it is the ampliﬁcation of one of them , mdm2 , which is overexpressed more than 80-fold in these cells , that contributes to the tumorigenicity of this cell line and is responsible for the stable maintenance of DMs ( Fakharzadeh et all , 1991 ) ."}	{"FIGE and CHEF analyses of 3T3DM DNA using these isolated molecular markers indicate that the minutes in this cell line exist as a homogeneous population of 4-Mb circular molecules upon which these three genes are arranged in an inverted repeat format .","The presence of inverted repeats in ampliﬁed material , in both DMs and HSRs , has been noted frequently by others ."}	0.964	0.316	0.998	{"BETW_2_GRAM_[al._,]",BETW_2_GRAM_[1992_)],BETW_2_GRAM_[et_al.],INV_EXT_NGRAM_[human]_[(],BETW_2_GRAM_[the_product],BETW_2_GRAM_[the_tumor],BETW_2_GRAM_[tumor_suppressor],"INV_INT_NGRAM_[(]_[,]",BETW_2_GRAM_[)_and],BETW_2_GRAM_[suppressor_gene],BETW_2_GRAM_[with_the],BETW_2_GRAM_[(_Oliner],BETW_2_GRAM_[Oliner_et],"BETW_2_GRAM_[gene_,]",BETW_2_GRAM_[in_vivo],BETW_2_GRAM_[of_the],BETW_2_GRAM_[protein_interact],"BETW_2_GRAM_[,_1992]",BETW_2_GRAM_[product_of],BETW_2_GRAM_[interact_in],BETW_2_GRAM_[and_that],BETW_2_GRAM_[mdm2_protein],INV_MIN_VERB_GENE_[ampliﬁed]_HPO_[interact],BETW_2_GRAM_[vivo_with],BETW_2_GRAM_[that_mdm2],INV_VERB_[interacts]}	{1.97167,-1.92055,-1.51203,1.47292,1.2628,1.22841,1.11102,-0.713956,-0.698558,0.671033,-0.64808,0.611926,0.611926,0.524918,-0.463417,-0.43174,0.426166,-0.417549,-0.375251,0.353539,-0.315503,0.242939,0.242939,0.188206,0.141279,-0.0276432}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0093564.pdf_448_448_4_4_24_24_UNSUP	OPTN/HP:0000501|Glaucoma	{4}	{24}	{Importantly,",",mutations,in,OPTN,",",and,a,gene,duplication,of,TBK,],leading,to,increased,expression,",",have,been,linked,to,normal,tension,glaucoma,.}	{"TBK1 , which co-localizes with OPTN and these aggregates , phosphorylates OPTN and enhances its interaction with Atg8 proteins that are essential for recruitment of the autophagy machinery and maturation of autophagosomes [ 40,41 ] .","Protein aggregates are subsequently cleared through an ubiquitinindependent proteolysis pathway ."}	{"Given the hypothesis that any level of intraocular pressure exposes ganglion cells to strain on the optic nerve head [ 42 ] , we can speculate that an alteration in the autophagic ﬂux of ganglion cells decreases their threshold to tolerate this damaging inﬂuence .","The differential effect of Spin / < 2 expression on increased susceptibility in BALB/cBy ] mice could be the result of higher expression and / or the T19S polymorphism ."}	0.998	0.908	0.998	{EXT_NGRAM_[in]_[.],VERB_[leading],BETW_2_GRAM_[to_normal],BETW_2_GRAM_[and_a],"BETW_2_GRAM_[,_have]",BETW_2_GRAM_[duplication_of],BETW_2_GRAM_[a_gene],BETW_2_GRAM_[lead_to],BETW_2_GRAM_[]_lead],VERB_[increased],VERB_[have],BETW_2_GRAM_[increase_expression],VERB_[been],VERB_[linked],BETW_2_GRAM_[gene_duplication],"BETW_2_GRAM_[expression_,]",BETW_2_GRAM_[link_to],BETW_2_GRAM_[normal_tension],BETW_2_GRAM_[be_link],"BETW_2_GRAM_[,_and]",BETW_2_GRAM_[to_increase],MIN_VERB_[link],BETW_2_GRAM_[tbk_]],BETW_2_GRAM_[of_tbk],BETW_2_GRAM_[have_be],"INT_NGRAM_[,]_[tension]"}	{1.465,-0.999416,0.973277,-0.932812,0.929848,0.897148,0.840831,0.622323,0.620461,-0.599159,-0.532085,0.51933,0.396765,0.366869,-0.273626,-0.264096,0.259463,0.206816,0.166057,-0.163149,-0.144429,0.131737,0.0585994,0.0585994,-0.0149825,-4.61673e-07}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0069123.pdf_696_696_4_4_24_25_UNSUP	LPS/HP:0100543|Cognitive impairment	{4}	{24,25}	{Systemic,inflammation,induced,by,LPS,is,particularly,damaging,when,it,interacts,with,chronic,neurodegeneration,",",producing,exaggerated,hippocampal,inflammation,[,114,],",",acute,cognitive,impairment,[,28,],and,acceleration,of,disease,[,35,],.}	{"The current studies would suggest that this systemic IL-6 is unlikely to produce cognitive dysfunction via the induction of CNS inflammatory pathways and it is also clear that while elevated IL-6 was associated with delirium , high IL-6 was present in many patients who did not become delirious , and indeed that prior cognitive impairment was the stronger predictor of delirium .","This raises an important issues for all studies of CNS disorders associated with systemic inflammatory mediators : systemic inflammation has signiﬂcantly different effects on the brain contingent on the vulnerability of the brain at the time of the systemic inflammatory event ."}	{"Ageing also confers increased vulnerability on the hippocampus to the consequences of systemic inflammatory challenges [ 115 — 118 ] .","Low-level systemic inflammation , produced by infection , surgery or tissue trauma , has been shown to induce exaggerated sickness behaviour symptoms [ 119 ] , precipitate episodes of delirium [ 120 ] and contribute to progression of cognitive decline [ 19 ] in aged and demented patients ."}	0.906	0.34	1	{EXT_NGRAM_[by]_[[],"BETW_2_GRAM_[neurodegeneration_,]",BETW_2_GRAM_[when_it],VERB_[is],BETW_2_GRAM_[interact_with],"BETW_2_GRAM_[,_acute]",INT_NGRAM_[be]_[acute],BETW_2_GRAM_[damaging_when],BETW_2_GRAM_[inflammation_[],BETW_2_GRAM_[hippocampal_inflammation],BETW_2_GRAM_[particularly_damaging],BETW_2_GRAM_[chronic_neurodegeneration],BETW_2_GRAM_[produce_exaggerated],BETW_2_GRAM_[exaggerated_hippocampal],VERB_[producing],MIN_VERB_GENE_[induce]_HPO_[produce],BETW_2_GRAM_[114_]],BETW_2_GRAM_[it_interact],"BETW_2_GRAM_[]_,]",BETW_2_GRAM_[[_114],BETW_2_GRAM_[with_chronic],BETW_2_GRAM_[be_particularly],"BETW_2_GRAM_[,_produce]",VERB_[interacts]}	{-1.29194,0.908596,0.876844,-0.872278,-0.824695,-0.805893,-0.713395,0.651442,0.651442,0.651442,0.651442,0.651442,0.651442,0.651442,-0.49395,0.471736,0.425348,0.369199,-0.322282,0.237442,-0.194925,-0.0645326,0.0365982,0.0170395}
RELATION_GENEHPOTERM_journal.pone.0021739.pdf_40_40_23_23_51_51	XLH/HP:0002150|Hypercalciuria	{23}	{51}	{Five,types,of,rickets,have,been,described,in,humans,with,common,clinical,characteristics,of,renal,phosphate,wasting,",",including,X-linked,hypophosphatemic,rickets,(,XLH,),",",autosomal,dominant,hypophosphatemic,rickets,(,ADHR,),",",autosomal,recessive,hypophosphatemic,rickets,(,ARHR,),type,1,and,2,",",and,hereditary,hypophosphataemic,rickets,with,hypercalciuria,(,HHRH,),.}	{"This disease leads to softening and weakening of bone caused by defective mineralization of cartilage at sites of endochondral ossiﬁcation and potentially causes fractures and limb deformities [ 1 ] , [ 2 ] , [ 3 ] .","Rickets may also result from genetic mutations that disrupt genes whose functions are critical for normal bone metabolism ."}	{"A large number of different mutations comprising single base pair deletions , nonsense and missense mutations have been identiﬁed in PHEX ( phosphate regulation gene with homologies to endopeptidases on the X chromosome ) as being responsible for XLH [ 4 ] , [ 5 ] , [ 6 ] .","ADHR is caused by gain of function mutation leading to increased activity of ﬁbroblast growth factor 23 encoded"}	1	0.008	0.998	{BETW_2_GRAM_[rickets_(],BETW_2_GRAM_[autosomal_dominant],BETW_2_GRAM_[hypophosphatemic_rickets],BETW_2_GRAM_[and_hereditary],BETW_2_GRAM_[type_1],EXT_NGRAM_[(]_[(],MIN_VERB_[describe],BETW_2_GRAM_[autosomal_recessive],BETW_2_GRAM_[(_arhr],"BETW_2_GRAM_[)_,]","BETW_2_GRAM_[2_,]",BETW_2_GRAM_[adhr_)],BETW_2_GRAM_[(_adhr],INT_NGRAM_[)]_[with],BETW_2_GRAM_[dominant_hypophosphatemic],BETW_2_GRAM_[and_2],BETW_2_GRAM_[rickets_with],BETW_2_GRAM_[arhr_)],BETW_2_GRAM_[recessive_hypophosphatemic],BETW_2_GRAM_[hypophosphataemic_rickets],"BETW_2_GRAM_[,_and]","BETW_2_GRAM_[,_autosomal]",BETW_2_GRAM_[)_type],BETW_2_GRAM_[1_and],BETW_2_GRAM_[hereditary_hypophosphataemic]}	{1.72779,1.54874,1.35427,1.3151,1.30082,-1.28572,-1.01707,0.95964,0.80851,-0.773803,-0.626541,0.510608,0.510608,-0.494345,0.487295,0.426418,0.357149,0.342179,0.337338,0.270691,-0.163149,-0.144692,0.124038,-0.00226982,0}
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_40219.pdf_578_578_15_15_3_3_UNSUP	REP-1/HP:0001139|Choroideremia	{15}	{3}	{Molecular,basis,of,choroideremia,(,CHM,),:,Mutations,involving,the,Rab,escort,protein-1,(,REP-1,),gene,.}	{"48 : 3939-3943 .","van den Hurk , J a , Schwartz , M. , van Bokhoven , H. , van de Pol , Tj. , Bogerd , L. , Pinckers , A. J. , Bleeker , W. E. , Pawlowitzki , I. H. , Ruther , K. , Ropers , H. H. , and Cremers , F. P. ( 1997 ) ."}	{"Hum .","Mutat ."}	0.91	0.042	0.998	{BETW_2_GRAM_[:_mutation],BETW_2_GRAM_[the_Rab],BETW_2_GRAM_[Rab_escort],INV_INT_NGRAM_[(]_[(],INV_EXT_NGRAM_[of]_[)],BETW_2_GRAM_[mutation_involve],BETW_2_GRAM_[escort_protein-1],BETW_2_GRAM_[protein-1_(],INV_SINGLE_VERB_[involve],BETW_2_GRAM_[involve_the],BETW_2_GRAM_[)_:],BETW_2_GRAM_[(_chm],BETW_2_GRAM_[chm_)],INV_MIN_VERB_[involve]}	{-1.60819,1.51565,1.469,-1.42035,-1.29799,1.13866,1.09416,1.04051,0.458098,0.0933884,-0.0500533,-0.0324035,-0.0324035,0.00931828}
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_41953.pdf_12_12_27_27_17_17_UNSUP	KCNA1/HP:0002411|Myokymia	{27}	{17}	{Recently,",",the,association,of,one,form,of,episodic,ataxia,(,deﬁned,by,the,presence,of,additional,myokymia,),with,point,mutations,in,the,potassium,channel,gene,KCNA1,was,described,.}	{"Fbceived February 24 , 1995 ; accepted August 10 , 1995","Paroxysmal choreoathetosis/episodic ataxia is a heterogeneous neurological syndrome usually inherited in an autosomal dominant manner ."}	{"This gene locus on chromosome 12p ( HGMWapproved symbol CSE ) was excluded in a large pedigree with paroxysmal choreoathetosis and additional spasticity .","Linkage to chromosome 1p where a cluster of related potassium channel genes is located , was demonstrated ."}	0.926	0.854	0.318	{BETW_2_GRAM_[mutation_in],INV_MIN_VERB_[deﬁned],BETW_2_GRAM_[with_point],BETW_2_GRAM_[channel_gene],BETW_2_GRAM_[point_mutation],BETW_2_GRAM_[in_the],BETW_2_GRAM_[the_potassium],BETW_2_GRAM_[)_with],BETW_2_GRAM_[potassium_channel],INV_EXT_NGRAM_[additional]_[be],INV_INT_NGRAM_[)]_[gene]}	{2.35837,-2.18233,0.750117,0.747663,0.707104,-0.669327,0.508246,-0.4356,0.344025,0.197224,0.0735341}
RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030119.pdf_374_374_36_36_30_34_UNSUP	MODY1/HP:0004904|Maturity-onset diabetes of the young	{36}	{30,31,34}	{Yamagata,K,",",Oda,N,",",Kaisaki,P,],",",Menzel,S,",",Cox,N,],",",et,al.,(,1996,),Mutations,in,the,hepatocyte,nuclear,factor-4alpha,gene,in,maturity-onset,diabetes,of,the,young,(,MODY1,),.}	{"Biometrics 61 : 92-105 .","6 ."}	{"Nature 384 : 455-460 .","7 ."}	0.94	0.036	0.994	{INV_DEP_PATH_[nn@det],INV_INT_NGRAM_[(]_[(],INV_WORD_SEQ_[(],INV_EXT_NGRAM_[in]_[)],INV_POS_SEQ_[CD],INV_MIN_VERB_GENE_[NULL]_HPO_[NULL],INV_WORD_SEQ_NER_[NUMBER]}	{6.11372,-1.42035,1.40312,-0.913053,-0.84147,-0.777022,-0.669582}
RELATION_GENEHPOTERM_SCPDFS_45041.pdf_28_28_78_78_72_72	KRAS2/HP:0100242|Sarcoma	{78}	{72}	{To,better,deﬁne,the,ancestral,origin,of,HSA,12,and,the,extent,of,conservation,shared,with,the,bovine,",",nine,more,HSA,12,markers,",",including,aldehyde,dehydrogenase,2,(,ALDH2,),",",armacroglobulin,(,A2M,),",",glioma,—,associated,oncogene,homolog,(,GL1,),",",homeobox,region,3,(,HOX3,),",",interferon-7,(,IFNG,),",",murine,virus,tumor,integration,site,oncogene,homolog,(,INT1,),",",Kirsten,rat,sarcoma,2,viral,oncogene,homolog,(,KRAS2,),",",neurokinin,B,(,NKNB,),",",and,phenylalanine,hydroxylase,(,PAH,),",",have,been,assigned,to,their,respective,bovine}	{"Womack and M011 ( 1986 ) determined that GAPD , TPI , LDHB , and PEPB are also conserved on a single chromosome in the bovine .","More recently , oz-lactalbumin ( LALBA ) and the type II keratin gene complex ( KRT2 ) have been added to this conserved syntenic group in cattle ( Threadgill and Womack , submitted for publication ; Fries et al. , submitted for publication ) ."}	{"0888-7543/90 $ 3.00 Copyright © 1990 by Academic Press , Inc. .","All rights of reproduction in any form reserved ."}	0.998	0.034	0.998	{INV_INT_NGRAM_[2]_[(],BETW_2_GRAM_[oncogene_homolog],BETW_2_GRAM_[viral_oncogene],INV_MIN_VERB_[deﬁne],INV_EXT_NGRAM_[rat]_[)],BETW_2_GRAM_[2_viral],BETW_2_GRAM_[homolog_(],INV_DEP_PATH_[dep@dep],INV_POS_SEQ_[CD_JJ_NN_NN_NN],"INV_WORD_SEQ_NER_[NUMBER viral oncogene homolog (]","INV_WORD_SEQ_[2 viral oncogene homolog (]"}	{2.56496,1.4099,1.17777,-0.825196,0.671405,0.263314,0.095253,-0.0227255,0,0,0}
RELATION_GENEHPOTERM_gb-2008-9-5-r84.pdf_856_856_39_39_53_53	HS/HP:0002150|Hypercalciuria	{39}	{53}	{Bergwitz,C.,Roslin,NM,",",Tieder,M,",",Loredo-Osti,],C,",",Bastepe,M.,AbuZahra,H.,Frappier,D.,Burkett,K,",",Carpenter,TO,",",Anderson,D,",",Garabedian,M.,Sermet,I,",",Fujiwara,TM,",",Morgan,K,",",Tenenhouse,HS,",",juppner,H,:,SLC34A3,mutations,in,patients,with,hereditary,hypophosphatemic,rickets,with,hypercalciuria,predict,a,key,role,for,the,sodium-phosphate,cotransporter,NaPi-IIc,in,maintaining,phosphate,homeostasis,.}	{"Torrents D , Mykkanen PD w + Pineda M , Feliubadalo L , Estevez R. de Cid R. Sanjurjo P , Zorzano A , Nunes V. Huoponen K , Reinikainen A , Simell O. Savontaus ML , Aula P. Palacin M : Identiﬁcation of SLC7A7 , encoding y + LAT - I , as the lysinuric protein intolerance gene .","Nat Genet I999 , 2l :293 -296 ."}	{"Am ] Hum Genet 2006 , 78 : | 79-I92 .","Lorenz-Depiereux B , Benet-Pages A , Eckstein G , TenenbaumRakoGenome"}	0.912	0	0.994	{BETW_2_GRAM_[mutation_in],BETW_2_GRAM_[with_hereditary],MIN_VERB_[predict],BETW_2_GRAM_[h_:],BETW_2_GRAM_[hypophosphatemic_rickets],"INT_NGRAM_[,]_[with]",BETW_2_GRAM_[in_patient],BETW_2_GRAM_[rickets_with],BETW_2_GRAM_[patient_with],"BETW_2_GRAM_[,_juppner]",BETW_2_GRAM_[juppner_h],BETW_2_GRAM_[hereditary_hypophosphatemic],BETW_2_GRAM_[slc34a3_mutation],BETW_2_GRAM_[:_slc34a3],EXT_NGRAM_[Tenenhouse]_[predict]}	{2.35837,2.08935,-1.75565,-1.41536,1.35427,-0.804484,0.577003,0.357149,-0.218305,-0.0530978,-0.0530978,0.052602,-0.0503233,-0.0297847,0}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0100455.pdf_16_16_2_2_9_10_UNSUP	NHS/HP:0000519|Congenital cataract	{2}	{9,10}	{Mutation,in,NHS,is,a,common,cause,of,nonsyndromic,congenital,cataract,with,pseudo,—,autosoma,|,dominant,inheritance,.}	{"Of the four families with mutations in the X — | inked NHS gene , no other abnormalities were recorded except for cataract , in which a pseudo — dominant inheritance form was suggested , as female carriers also had different forms of cataracts .","Conclusion : This study expands the mutation spectrum and frequency of genes responsible for congenital cataract ."}	{"Combined with our previous studies , a genetic basis could be identified in 67.6 % of families with congenital cataracts in our case series , in which mutations in genes encoding crystallins , genes encoding connexins , and NHS are responsible for 29.4 % , 14.7 % , and 11.8 % of families , respectively .","Our results suggest that mutations in NHS are the common cause of congenital cataract , both syndromic and nonsyndromic ."}	0.962	0.87	1	{EXT_NGRAM_[in]_[with],DEP_PATH_[prep_in-nsubj|mutation@prep_of],BETW_2_GRAM_[of_nonsyndromic],MIN_VERB_[be],INT_NGRAM_[be]_[nonsyndromic],BETW_2_GRAM_[a_common],POS_SEQ_[VBZ_DT_JJ_NN_IN_JJ],BETW_2_GRAM_[cause_of],SINGLE_VERB_[be],"WORD_SEQ_NER_[be a common cause of nonsyndromic]","WORD_SEQ_[be a common cause of nonsyndromic]",BETW_2_GRAM_[be_a],BETW_2_GRAM_[common_cause]}	{2.02351,1.03981,1.00418,-0.992551,0.914758,-0.825386,-0.746254,0.493209,-0.49024,0.193598,0.193598,-0.0409078,-0.0254607}
RELATION_GENEHPOTERM_journal.pone.0075764.pdf_529_529_20_20_33_36	CD133/HP:0100006|Neoplasm of the central nervous system	{20}	{33,34,35,36}	{Schittenhelm,J,",",Simon,P,",",Harter,PN,",",Zachskorn,C,",",Schlaszus,H,",",et,al.,(,2011,),CD133,expression,is,associated,with,small,round,blue,cell,tumour,morphology,in,human,central,nervous,system,neoplasms,.}	{"Fossdal G , V ik-N10 EO , Sandberg C , Varghese 1\\\\/I , Kaar1 ) o 1 \\\\ ’ I , et al. ( 2012 ) Aqp 9 and brain tumour stem cells .","ScieI1tif1cVVor1dJour11al 2012 : 915176 ."}	{"Histopathology 58 : 739 — 749 .","VVard RJ , Lee L , Graham K , Satkunendran T , Yoshikawa K , et al. ( 2009 ) Multipotent CDl5 + cancer stem cells in patched-1-deficient mouse medulloblastoma ."}	0.988	0.952	1	{EXT_NGRAM_[)]_[.],BETW_2_GRAM_[with_small],VERB_[is],INT_NGRAM_[expression]_[human],MIN_VERB_GENE_[associate]_HPO_[associate],BETW_2_GRAM_[small_round],BETW_2_GRAM_[be_associate],BETW_2_GRAM_[expression_be],BETW_2_GRAM_[round_blue],BETW_2_GRAM_[blue_cell],BETW_2_GRAM_[morphology_in],VERB_[associated],BETW_2_GRAM_[cell_tumour],BETW_2_GRAM_[in_human],BETW_2_GRAM_[associate_with],BETW_2_GRAM_[tumour_morphology]}	{1.32035,1.20723,-0.872278,0.832606,-0.768809,0.751186,0.717946,0.512822,0.365803,0.354412,-0.335132,0.302613,0.215261,0.208828,0.0647082,0}
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0083600.pdf_410_410_0_0_31_31_UNSUP	NP/HP:0002090|Pneumonia	{0}	{31}	{NP,/,OP,swabs,can,be,used,to,aid,in,the,diagnosis,of,certain,bacterial,respiratory,pathogens,that,do,not,tend,to,colonize,the,nasopharynx,such,as,M.,pneumoniae,and,C.,pneumoniae,;,however,",",the,contribution,of,those,bacteria,to,the,hospitalized,ARI,cases,in,Guatemala,was,minimal,.}	{"In adults , urine antigen assays for S. pneumoniae are considered highly speciﬁc , yet the sensitivity has been estimated to be only 50 — 75 % [ 41 ] .","Therefore the true burden of S. pneumoniae is likely much higher than what was observed in this study ."}	{"Blood culture is highly specific for bacterial etiologies , yet the sensitivity is poor even in optimal conditions [ 12,42 ] ; high rates of contamination and frequent prior antibiotic use in this context likely further reduced the utility of blood culture to determine the etiology of hospitalized ARI .","S. aureus was the most common bacterial pathogen detected by blood culture ; however , given the rates of contamination observed it is possible that some of those cases may represent contamination rather than infection ."}	0.994	0.12	0.996	{BETW_2_GRAM_[colonize_the],BETW_2_GRAM_[aid_in],BETW_2_GRAM_[to_aid],BETW_2_GRAM_[can_be],VERB_[be],VERB_[used],BETW_2_GRAM_[the_nasopharynx],VERB_[colonize],BETW_2_GRAM_[in_the],BETW_2_GRAM_[such_as],BETW_2_GRAM_[use_to],BETW_2_GRAM_[bacterial_respiratory],BETW_2_GRAM_[as_M.],BETW_2_GRAM_[swab_can],BETW_2_GRAM_[/_op],BETW_2_GRAM_[op_swab],NEG_VERB_[not]-tend,BETW_2_GRAM_[nasopharynx_such],BETW_2_GRAM_[certain_bacterial],MIN_VERB_GENE_[use]_HPO_[colonize],BETW_2_GRAM_[not_tend],VERB_[aid],BETW_2_GRAM_[pathogen_that],BETW_2_GRAM_[respiratory_pathogen],BETW_2_GRAM_[be_use],BETW_2_GRAM_[tend_to],EXT_NGRAM_[NULL]_[;],BETW_2_GRAM_[do_not],BETW_2_GRAM_[diagnosis_of],BETW_2_GRAM_[M._pneumoniae],INT_NGRAM_[/]_[c.],BETW_2_GRAM_[to_colonize],BETW_2_GRAM_[of_certain],BETW_2_GRAM_[pneumoniae_and],VERB_[do],BETW_2_GRAM_[the_diagnosis],BETW_2_GRAM_[that_do],BETW_2_GRAM_[and_c.]}	{1.11099,0.976862,0.852465,-0.826321,-0.812571,-0.801351,0.748718,0.740596,-0.669327,-0.613044,-0.370477,0.370324,0.370324,0.370324,0.370324,0.370324,0.370324,0.370324,0.370324,0.370324,0.370324,0.361821,-0.306074,0.275723,0.260248,-0.239487,-0.198353,-0.189167,-0.176015,0.172489,0.172489,0.164266,0.0955323,0.0684422,-0.0513274,0.0309618,0.0224299,-0.001362}
RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1002920.pdf_40_40_5_5_21_21_UNSUP	SCA2/HP:0001310|Dysmetria	{5}	{21}	{The,primary,characteristic,manifestation,in,SCA2,patients,reﬂects,cerebellar,incoordination,signs,like,gait,/,stance,/,limb,ataxia,",",dysarthria,",",dysmetria,",",adiadochokinesia,",",action,tremor,and,hypotonia,.}	{"The clinical manifestations of all Spinocerebellar Ataxias are similar , making the molecular genotyping indispensable to establish diagnosis [ 8 ] .","Increased appetite with subsequent loss of subcutaneous fat and of weight are peripheral tissue features in other polyQ neurodegenerative diseases such as Huntington ’s disease [ 12,13 ] and are also common in SCA2 patients [ 8 , l4 ] ."}	{"Besides , the thalamus , brainstem , cranial nerves , spinal cord and muscles are affected early on , leading to a relatively characteristic manifestation with reduced saccade velocity , altered sleep , reduced deep tendon reﬂexes and cramps [ l5 — 23 ] .","Early involvement of the midbrain can also lead to a manifestation as Parkinsonism [ 24,25 ] ."}	0.998	0.012	0.984	{"EXT_NGRAM_[in]_[,]",MIN_VERB_[reﬂects],"BETW_2_GRAM_[ataxia_,]",BETW_2_GRAM_[limb_ataxia],BETW_2_GRAM_[stance_/],BETW_2_GRAM_[like_gait],BETW_2_GRAM_[/_stance],BETW_2_GRAM_[sign_like],BETW_2_GRAM_[incoordination_sign],BETW_2_GRAM_[reﬂects_cerebellar],BETW_2_GRAM_[gait_/],BETW_2_GRAM_[patient_reﬂects],BETW_2_GRAM_[cerebellar_incoordination],"INT_NGRAM_[patient]_[,]",SINGLE_VERB_[reﬂects],BETW_2_GRAM_[/_limb],"BETW_2_GRAM_[dysarthrium_,]","BETW_2_GRAM_[,_dysarthrium]"}	{0.998238,-0.793803,0.771222,0.697711,0.379413,0.379413,0.379413,0.379413,0.379413,0.379413,0.379413,0.379413,0.379413,0.222328,-0.210547,0.208048,-0.117094,-0.012591}
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_40649.pdf_436_436_6_6_14_15_UNSUP	FGFR3/HP:0000956|Acanthosis nigricans	{6}	{14,15}	{Fibroblast,growth,factor,receptor,3,(,FGFR3,),transmembrane,mutation,in,Crouzon,syndrome,with,acanthosis,nigricans,.}	{"USA 92 : 3249-3253 .","Meyers , G. A. , Orlow , S. J. , Munro , I. R. , Przylepa , K. A. , and Jabs , E. W. ( 1995 ) ."}	{"Nat .","Genet ."}	0.988	0.998	1	{BETW_2_GRAM_[mutation_in],BETW_2_GRAM_[syndrome_with],MIN_VERB_GENE_[NULL]_HPO_[NULL],INT_NGRAM_[)]_[with],EXT_NGRAM_[(]_[.],POS_SEQ_[CD_NN_NN_IN_NN_NN_IN],BETW_2_GRAM_[transmembrane_mutation],BETW_2_GRAM_[in_crouzon],"WORD_SEQ_[) transmembrane mutation in crouzon syndrome with]",BETW_2_GRAM_[)_transmembrane],"WORD_SEQ_NER_[NUMBER transmembrane mutation in crouzon syndrome with]",DEP_PATH_[@prep_with-prep_in|syndrome-dep|mutation],BETW_2_GRAM_[crouzon_syndrome]}	{2.35837,0.917654,-0.904981,-0.494345,-0.410638,0.384224,0.384224,0.384224,0.384224,0.384224,0.384224,0.359708,0.317236}
RELATION_GENEHPOTERM_journal.pone.0066727.pdf_517_517_8_8_16_16	OCRL/HP:0000528|Anophthalmia	{8}	{16}	{It,is,possible,that,the,loss,of,both,OCRL,and,INPP5B,in,humans,may,result,in,anophthalmia,as,in,the,zebraﬁsh,model,.}	{"manuscript in preparation ) .","The compensation of INPP5B for OCRL in the retina could account for the lack of pigmentary changes seen in RP ."}	{"In addition , mutations of INPP5B may be present in patients with a subgroup of population of RP patients .","The ocular distribution of OCRL shows the expected vesicular pattern in the trabecular meshwork , which contributes significantly to the outﬂow of aqueous humor ."}	0.976	0.936	0.936	{BETW_2_GRAM_[and_inpp5b],VERB_[result],INT_NGRAM_[and]_[in],BETW_2_GRAM_[may_result],MIN_VERB_[result],BETW_2_GRAM_[inpp5b_in],EXT_NGRAM_[both]_[as],BETW_2_GRAM_[human_may],BETW_2_GRAM_[result_in],DEP_PATH_[prep_of-nsubj|loss@prep_in],BETW_2_GRAM_[in_human],"WORD_SEQ_NER_[and inpp5b in human may result in]",POS_SEQ_[CC_NN_IN_NNS_MD_VB_IN],"WORD_SEQ_[and inpp5b in human may result in]"}	{1.41484,0.955672,0.714513,-0.714176,-0.652669,0.575507,0.460522,0.383175,0.346623,0.293402,0.208828,0,0,0}
